
NMI: 0.17662015823346433,ARI: 0.19321791284973572
k=4
Macro-F1: 0.629807, 0.629890, 0.627042, 0.620575, 0.609259, 0.596284, 0.538521
Micro-F1: 0.630057, 0.629540, 0.626790, 0.620194, 0.609802, 0.597077, 0.547070
NMI: 0.17467616694021618,ARI: 0.1926035147289145
k=5
Macro-F1: 0.630432, 0.630329, 0.626704, 0.619652, 0.607547, 0.594736, 0.534792
Micro-F1: 0.630603, 0.629749, 0.626248, 0.619091, 0.607870, 0.595477, 0.542114
NMI: 0.17417383897119096,ARI: 0.1916633771163779
k=6
Macro-F1: 0.629414, 0.629014, 0.627503, 0.620585, 0.608845, 0.596182, 0.535382
Micro-F1: 0.629612, 0.628477, 0.627072, 0.620111, 0.609189, 0.596862, 0.542448
